*year_2024,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk
Subsided as of,2024,1,40.0,27.35176005200822,75.01983168941722,,,,,20.519244355109823,278.59155141067845,101.5727321043365,,0
1040H 24 July,2024,1,40.0,28.392771180926523,83.15494954833142,,,,,23.609994550872635,308.80189785088953,105.43860195381582,,0
67               Pascor Drive   Knee Level        2024         14.508453859568545   120.99826380489249,2024,1,40.0,26.824998891230237,86.57072256255316,,,,,23.22259536753489,321.4866171027058,99.61656657184665,,1
Subsided as of,2024,1,40.0,29.51296376388842,73.86982304599199,,,,,21.801174108012116,274.320911435986,109.59851783923247,,0
1040H 24 July,2024,1,40.0,30.081240472652965,75.52129661462405,,,,,22.71774284271058,280.4537775493585,111.70885435105914,,0
68                Sitio Libjo   Waist Level       2024         14.499979544031826   121.00979642508437,2024,1,40.0,29.66239413843456,88.90419408314024,,,,,26.371112454539876,330.152131760008,110.15343830406418,,1
Santos                     Subsided as of,2024,1,40.0,30.033788340406005,82.09348462893638,,,,,24.65578341471849,304.8600713764376,111.53263743824128,,0
Compound                    1040H 24 July,2024,1,40.0,27.150657518270123,87.04822795407878,,,,,23.634166247535003,323.25986778637605,100.82592335250324,,1
69                 Kaingin      Chest Level       2024         14.497002182279832   121.00405884401327,2024,1,40.0,25.858790523179124,88.03728912422264,,,,,22.76537817691829,326.93281772008413,96.02848216563608,,1
Subsided as of,2024,1,40.0,28.47881406835392,86.21756021723489,,,,,24.553738668537402,320.17512328212007,105.75812841710479,,1
1300H 24 July,2024,1,40.0,25.14985044797686,85.55193003128694,,,,,21.516182458226467,317.7032576168286,93.39578210539769,,1
70   Sto. Niño   Kaingin Road   Chest Level       2024         14.49747850445389    121.00352709762596,2024,1,40.0,26.08848460520092,85.66347398380323,,,,,22.348302222544802,318.1174841231029,96.88146769251951,,1
Subsided as of,2024,1,40.0,29.685895335028647,86.50485813211623,,,,,25.67974164481504,321.24202479364584,110.2407116912701,,1
2300H 24 July,2024,1,40.0,28.440263085369608,85.08593840263897,,,,,24.198664730366055,315.97276412136347,105.61496656355025,,1
71               Mayuga Dulo    Waist Level       2024         14.516521188074677   121.00116613094296,2024,1,40.0,30.337771317289548,83.27412360022318,,,,,25.26351318431275,309.24445928107076,112.66150012994962,,0
Subsided as of,2024,1,40.0,28.05595242529208,81.63252906476747,,,,,22.90278351797389,303.148279669348,104.18780123134965,,0
Mendoza                     2300H 24 July,2024,1,40.0,26.09739138421152,82.64266248730526,,,,,21.567579079645007,306.8994829309288,96.91454365825757,,0
72                 Dulo         Knee Level        2024         14.517624369782762   120.99190379285999,2024,1,40.0,25.044894707805632,75.27289994361898,,,,,18.85201853439126,279.5313386104517,93.00602140045754,,0
Subsided as of,2024,1,40.0,29.776516513202754,86.04803007372502,,,,,25.6221058841884,319.54556087671745,110.5772399671893,,1
2300H 24 July,2024,1,40.0,27.486809566386228,79.1855143022498,,,,,21.76557152042293,294.0611140004493,102.07424820855265,,0
73                 Kabesa       Knee Level        2024         14.514002315642081   120.99870584768505,2024,1,40.0,28.635031682354622,81.67910390018571,,,,,23.38883727968153,303.32123867716854,106.338253784785,,0
Subsided as of,2024,1,40.0,28.875589498433303,87.31457741579993,,,,,25.212598946878142,324.24897570740546,107.23158257100218,,1
PIO De Jesus                 2300H 24 July,2024,1,40.0,29.64119619250601,81.53112831632968,,,,,24.166801702207103,302.77172068240657,110.07471820419241,,0
74                  to STC      Knee Level        2024         14.516985855513736   120.99422415106609,2024,1,40.0,26.30193884385411,78.09693662008206,,,,,20.54100850873749,290.0186023275135,97.67414539070163,,0
Subsided as of,2024,1,40.0,27.352042435769718,83.72470547949446,,,,,22.90041697197454,310.91772756169576,101.57378075678528,,0
Lopez De                    2300H 24 July,2024,1,40.0,27.083045731291012,80.12444884895567,,,,,21.70014112370754,297.5479151055599,100.57484210899764,,0
75    Tambo         Leon        Knee Level        2024         14.512166159832399   120.9929096181123,2024,1,40.0,30.67262778073032,84.8051067414212,,,,,26.01195472984716,314.92987550881895,113.90501373893866,,0
Banana                     Subsided as of,2024,1,40.0,27.902244036778683,84.69383686671397,,,,,23.63148104666176,314.5166668102405,103.61699405334817,,0
Compound                    1000H 24 July,2024,1,40.0,24.969483157687293,86.36431327329318,,,,,21.564722657027232,320.72010133180163,92.72597517443121,,1
76    Vitalez      Bridge       Waist Level       2024         14.509532956419363   121.00559817072366,2024,1,40.0,29.95912529154259,93.47362311993794,,,,,28.003879865046528,347.12103579184753,111.25537082556713,,1
                                                   Subsided as of,2024,1,40.0,28.484238560389908,84.97083224680884,,,,,24.203294563929745,315.545309116367,105.7782726592057,,0
Vitalez                     1000H 24 July,2024,1,40.0,31.18484307014527,89.90071941313172,,,,,28.035398267916754,333.8528003892277,115.80716212984889,,1
77                    Compound      Waist Level        2024         14.509965645772855   121.00562494480626,2024,1,40.0,30.061599925244188,86.11899018888097,,,,,25.88874629024169,319.8090763782107,111.63591776282713,,1
Subsided as of,2024,1,40.0,27.21205015641055,92.88325821648634,,,,,25.27543881277859,344.9286731772271,101.05390933860282,,1
1000H 24 July,2024,1,40.0,29.133027196168708,90.05715341584224,,,,,26.236374996732696,334.43372933197617,108.18759601422904,,1
78                   Alejandro St   Knee Level         2024         14.509528560953378   121.0073605276143,2024,1,40.0,29.63142283279955,86.9601602516711,,,,,25.76753278025275,322.93282202673606,110.03842412858864,,1
Subsided as of,2024,1,40.0,28.573743868083913,83.61455041164437,,,,,23.891807471073164,310.5086587787217,106.11065706967992,,0
1000H 24 July,2024,1,40.0,25.96747229247365,82.25955798341967,,,,,21.360727927255798,305.47679674667063,96.43207974824823,,0
79                     Jet Plain    Knee Level         2024         14.510066071288668   121.00618265544102,2024,1,40.0,29.024948339672296,84.04816610658025,,,,,24.39493679287688,312.1189219111202,107.78623739174262,,0
Subsided as of,2024,1,40.0,30.15520829534453,84.46583278646037,,,,,25.470847815154535,313.6699572267161,111.98353919124148,,0
1000H 24 July,2024,1,40.0,30.992422139620647,77.36139683650532,,,,,23.97617068067686,287.2871223332732,115.0925931372034,,0
80                   Gat Mendoza    Knee Level         2024         14.509423580668077   121.00731403425704,2024,1,40.0,28.303278910773763,85.03725375779429,,,,,24.06833110913096,315.7919701841908,105.10626595919058,,1
Subsided as of,2024,1,40.0,24.270694206516886,80.27720378331485,,,,,19.48383464779075,298.1151815628474,90.13097204484319,,0
Santos                      1000H 24 July,2024,1,40.0,30.178198613337237,88.20536419173439,,,,,26.618789993399044,327.5569765959052,112.06891539394384,,1
81                    Compound      Knee Level         2024         14.510684985069586   121.00666092335734,2024,1,40.0,26.822318598748666,90.6584034819117,,,,,24.31668581845741,336.66651478243585,99.60661311255647,,1
Subsided as of,2024,1,40.0,29.044088752896908,84.59361071628706,,,,,24.569443375718524,314.1444697776618,107.85731669563872,,0
Creek Lagoon                  1748H 23 July,2024,1,40.0,30.261981561726863,85.14683313545592,,,,,25.767118943846008,316.1989011001619,112.38004941074969,,1
82    BF Homes         Phase 3    Waist Level          2024         14.455763973789402   121.01145911477582,2024,1,40.0,28.100513341929823,80.20542246861531,,,,,22.538135441744426,297.8486164776679,104.35328140664231,,0
Subsided as of,2024,1,40.0,29.981301746860908,76.4402478221282,,,,,22.91778135560053,283.8663690842101,111.33772469057574,,0
Santos                      1000H 24 July,2024,1,40.0,27.33691307042207,83.00917868002716,,,,,22.692147016230354,308.26056722621564,101.5175967682433,,0
83    Don Bosco       Compound      Waist Level        2024         14.492530653622772   121.01041062384436,2024,1,40.0,23.35598613985869,75.02865612513577,,,,,17.52368252550895,278.62432158866727,86.7341377193122,,0
Subsided as of,2024,1,40.0,30.97483194387164,88.62614788171902,,,,,27.45180036468962,329.11958715315694,115.02727067762201,,1
1620H 24 July,2024,1,40.0,24.797730301338923,84.93308541030409,,,,,21.061477456653048,315.40513351871647,92.08815856471922,,0
84                   Napa Street    Knee Level         2024         14.470010963324352   121.04141628994792,2024,1,40.0,28.471194113561392,78.3849150341098,,,,,22.317121315111567,291.0880309216607,105.72983116583771,,0
Subsided as of,2024,1,40.0,25.106086128634324,81.78041034616143,,,,,20.531860257857865,303.69744746512106,93.23326015156893,,0
0913H 24 July,2024,1,40.0,31.952666738616166,79.72116955608998,,,,,25.47303962838456,296.0503083884936,118.65853065723684,,0
85                    Ilang-Ilang   Knee Level         2024         14.461764071079767   121.04288212976927,2024,1,40.0,29.56804037261532,93.2495216936001,,,,,27.572056221634362,346.28881899489073,109.8030487949295,,1
Subsided as of,2024,1,40.0,26.358722416214277,76.56456203700621,,,,,20.18144037652464,284.3280188800754,97.88501527886602,,0
1620H 24 July,2024,1,40.0,29.01916781428362,94.4483249595705,,,,,27.408117917797686,350.74066131687226,107.76477099412836,,1
86                    Creekville    Knee Level         2024         14.470732558279389   121.04038303654944,2024,1,40.0,27.34565914307116,87.0975174204567,,,,,23.817390235875113,323.44290777189985,101.55007593932632,,1
Subsided as of,2024,1,40.0,28.22356484520905,89.5743475960129,,,,,25.281074078433655,332.64079512581566,104.81024203198602,,1
Armela                      0920H 24 July,2024,1,40.0,31.24065206642311,71.22317946846329,,,,,22.250585688386714,264.49240977595304,116.01441285949707,,0
87                    Compound      Gutter Level       2024         14.470015759547934   121.04016215379716,2024,1,40.0,27.13706590691839,91.0162559918201,,,,,24.699141374509782,337.99542586723175,100.77544992424595,,1
Subsided as of,2024,1,40.0,27.57459107042003,71.8043245578256,,,,,19.799748867697595,266.6505339465113,102.40023114990586,,0
Everlasting                  2050H 22 July,2024,1,40.0,28.024729397620497,77.98966282708935,,,,,21.85639196540841,289.62023336636634,104.07185226795052,,0
88   Marcelo Green    Compound      Knee Level         2024         14.477914113594169   121.04499585757296,2024,1,40.0,27.19003554174827,88.6307783926561,,,,,24.098740145891338,329.13678288922745,100.97215648053371,,1
                                                 Subsided as of,2024,1,40.0,29.927850558075082,82.85211260462808,,,,,24.795856444521178,307.67729103598674,111.13922984896855,,0
West Service                    0940H 24 July,2024,1,40.0,27.951225626911423,87.94229260650687,,,,,24.580948627923377,326.58004130546067,103.79889071824788,,1
89               Road Seaoil       Waist Level       2024         14.504688371016087   121.03582985128531,2024,1,40.0,26.52121029433413,90.70994138454923,,,,,24.057374312463523,336.8579044980471,98.48842572422996,,1
Subsided as of,2024,1,40.0,30.982402386160697,76.22538530582757,,,,,23.61645559585291,283.06846164549427,115.05538406063926,,0
Sitio                        0940H 24 July,2024,1,40.0,28.67830475052926,82.75288297985159,,,,,23.732123970810697,307.3087946732272,106.49895144199893,,0
90               Manggahan 1 Chest Level             2024         14.506139206118469   121.03080971115752,2024,1,40.0,23.308833764288664,82.0844471504635,,,,,19.13292733263692,304.8265100488273,86.55903397451661,,0
Subsided as of,2024,1,40.0,27.113731666358703,87.95141625856122,,,,,23.84691100110847,326.6139226448761,100.68879654030573,,1
2050H 22 July,2024,1,40.0,26.55443093099549,87.56990433047419,,,,,23.2536897617746,325.19715060561754,98.61179295257372,,1
91                Cubic Side       Knee Level        2024         14.497003869375725   121.02592753041286,2024,1,40.0,28.71225152974929,74.06368676761717,,,,,21.265352036923886,275.0408383373606,106.625015253065,,0
South Green                     Subsided as of,2024,1,40.0,29.453274105668743,79.60479973624982,,,,,23.44621986758633,295.6181606761278,109.37685599179676,,0
Park                         0940H 24 July,2024,1,40.0,27.64950376932228,89.001950062291,,,,,24.608597537243487,330.5151556335356,102.6784248559907,,1
92    Merville   Subdivision       Knee Level        2024         14.498245549411694   121.01620841218353,2024,1,40.0,27.315030037720746,81.69139751884912,,,,,22.314029770507496,303.3668919160357,101.43633254926888,,0
Subsided as of,2024,1,40.0,31.750758300494653,89.21374642002209,,,,,28.326040996637417,331.3016766714355,117.90872912139689,,1
1837H 24 July,2024,1,40.0,30.14213253357732,87.78331588359224,,,,,26.459763416001206,325.9896697879887,111.93498140759189,,1
93               Bulaong Uno       Knee Level        2024         14.491383959985088   121.00243420440881,2024,1,40.0,30.3623365002461,95.05031222114074,,,,,28.859495641117295,352.97618439595135,112.75272470719057,,1
Subsided as of,2024,1,40.0,27.070121310116484,82.40333926225021,,,,,22.306683901877978,306.01073888745077,100.5268463395456,,0
Carpenter St.                   1100H 24 July,2024,1,40.0,26.342805977241284,79.2486166065702,,,,,20.876309312316604,294.2954489551182,97.82590843569452,,0
94                 Phase 2         Knee Level        2024         14.492342486705894   121.00839872828809,2024,1,40.0,29.277744529519065,87.04658230470177,,,,,25.485275988848134,323.253756548818,108.72501426092686,,1
