*year_2025,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk
"June 7,                    Don   Doña Alicia Gutter           Southwest",2025,1,40.0,25.87251707130213,89.64074800129208,,,,,23.192317829477215,332.8873778160783,96.07945669131794,,1
"45    2025     2250H   JUNE    Bosco        St.     Level    8""    Monsoon     14.483302140315635   121.01221654603904",2025,1,40.0,29.255262123193695,87.34545522081874,,,,,25.553141877547297,324.3636426616044,108.64152422480467,,1
Doña,2025,1,40.0,30.21369255205344,75.58174700601566,,,,,22.836036665868427,280.67826443425173,112.20072469329766,,0
Don,2025,1,40.0,29.9332852475085,82.82142505716759,,,,,24.791173408413457,307.5633306169418,111.15941195983972,,0
"June 7,                          Soledad cor. Gutter          Southwest",2025,1,40.0,27.795604519235525,80.69196975510386,,,,,22.42882079190981,299.6554448899025,103.22098051979307,,0
Bosco,2025,1,40.0,26.17658082764561,79.91271012481594,,,,,20.918415157384583,296.761608094155,97.20861936337226,,0
"46    2025     2250H   JUNE               Egypt     Level    8""    Monsoon     14.482209800252452   121.03455339128398",2025,1,40.0,27.383478620458153,72.69179851068034,,,,,19.905543103998667,269.9462324277603,101.69052129412802,,0
France,2025,1,40.0,28.969462110918084,85.32538827603524,,,,,24.718306027619768,316.8619784825837,107.58018528255421,,1
Don,2025,1,40.0,28.897791671975003,77.00547783197403,,,,,22.25288255989275,285.9653914600366,107.31403194248675,,0
"June 7,                          Street (Front Knee           Southwest",2025,1,40.0,24.38306557938974,90.98860147255726,,,,,22.185810366823215,337.8927288169791,90.54827123624104,,1
Bosco,2025,1,40.0,26.82009863669848,85.82763259835514,,,,,23.019055720422024,318.7270989686117,99.59836912349776,,1
"47    2025     2250H   JUNE             of Ben’s)   Level    19""   Monsoon     14.481124921616665   121.0303766655146",2025,1,40.0,24.276798042265597,82.08018970457333,,,,,19.926441887287744,304.81069971669405,90.15363907877935,,0
Doña,2025,1,40.0,27.683666315941323,90.15445943678955,,,,,24.958059719421495,334.7950822532883,102.80528993484266,,1
Don     Soledad,2025,1,40.0,29.29857079776098,82.98244470278318,,,,,24.312670310957788,308.1612886750905,108.80235410892372,,0
"June 7,                   Bosco  Ave. corner Gutter           Southwest",2025,1,40.0,31.759388739726482,84.89544462838523,,,,,26.962274281848114,315.2653517624137,117.9407788794516,,0
"48    2025     2250H   JUNE            Russia St. Level      8""    Monsoon     14.486465975053216    121.027126782014",2025,1,40.0,26.881724647309536,86.99524815049372,,,,,23.385823064059363,323.0631234676831,99.8272217550854,,1
Doña,2025,1,40.0,26.226182963770178,88.89240224145094,,,,,23.313084052733466,330.10834190609563,97.39282047053334,,1
Soledad,2025,1,40.0,27.489512126418376,79.6983806905511,,,,,21.908696024488126,295.96568029399657,102.08428435999662,,0
Moonwal,2025,1,40.0,22.4879903553575,77.4235541970498,,,,,17.411001400607546,287.5179481711312,83.51077281997149,,0
Ave. infront,2025,1,40.0,30.112402036327985,84.44998043542678,,,,,25.429917628316037,313.6110883787262,111.82457506347752,,0
k,2025,1,40.0,24.09548621007369,88.90860977904013,,,,,21.422961808876845,330.16852976495693,89.4803245233885,,1
"June 7,                           of Fastrack Waist           Southwest",2025,1,40.0,27.860959455482295,86.39572038375113,,,,,24.070676627388753,320.83673389989417,103.46368078546031,,1
"49    2025     0045H   JUNE             Carwash     Level    37""   Monsoon     14.490522079015351   121.01782551205505",2025,1,40.0,27.34601122291683,87.11814431276807,,,,,23.823337520966433,323.51950722301024,101.55138341320645,,1
Multinational,2025,1,40.0,24.979197346081847,83.97441826719846,,,,,20.976135659187708,311.8450539948122,92.76204951310393,,0
Moonwal,2025,1,40.0,30.060519829149243,82.08861404026297,,,,,24.67626410104704,304.84198409439165,111.63190674813958,,0
"June 7,                          Village Gate Knee            Southwest",2025,1,40.0,25.656046594668723,77.0605928567866,,,,,19.770701609465128,286.17006507663626,95.27557797602596,,0
k,2025,1,40.0,29.912121981920386,84.80536566311878,,,,,25.367084424365718,314.9308370332026,111.08082064791145,,0
"50    2025     0045H   JUNE                 1       Level    19""   Monsoon     14.489049506470783   121.01262874447659",2025,1,40.0,26.809665067072388,82.79666979339514,,,,,22.19750985829913,307.47140016089253,99.55962331077829,,0
"June 7,                  Moonwal    Haise 2    Gutter         Southwest",2025,1,40.0,32.462962027955655,84.73720749918023,,,,,27.50820749400887,314.6777267794825,120.55354898949875,,0
"51    2025     0045H   JUNE      k        Street    Level    8""    Monsoon     14.49550011718734    121.0060716017649",2025,1,40.0,26.1419722849672,84.94774690598551,,,,,22.207016452866814,315.45958003953507,97.08009804601238,,0
"     June 7,                  Moonwal     Haise 3       Waist          Southwest",2025,1,40.0,30.07327596406191,84.27572339525612,,,,,25.34447086736486,312.9639723019219,111.67927757443037,,0
"52    2025     0045H   JUNE      k         Street       Level    19""   Monsoon     14.496430813529676   121.00608593852981",2025,1,40.0,26.46017912733191,95.55952053788602,,,,,25.285220307544165,354.8671661771501,98.26178208725214,,1
Romvi Gate,2025,1,40.0,26.155371172205275,84.15640706804133,,,,,22.011420633838206,312.5208825220753,97.12985577938461,,0
Moonwal,2025,1,40.0,29.31511118823201,77.38594730287178,,,,,22.685776495903493,287.37829225939623,108.86377804094933,,0
"June 7,                           Near Daang       Knee           Southwest",2025,1,40.0,28.244219071960064,96.27574150182916,,,,,27.1923313429306,357.52690434243743,104.88694299150796,,1
k,2025,1,40.0,29.374773990110054,81.91906992654103,,,,,24.06354164572164,304.2123698095997,109.08534015542494,,0
"53    2025     0045H   JUNE             Batang St.      Level    19""   Monsoon     14.49241430874772    121.00860647361851",2025,1,40.0,27.377800177153322,85.00679673357256,,,,,23.27299094671639,315.67886582980606,101.66943398568883,,1
"June 7,                  Moonwal                   Knee           Southwest",2025,1,40.0,26.74687563969022,81.13963068220933,,,,,21.702316113074456,301.3178660041564,99.32645024716751,,0
"54    2025     0045H   JUNE       k       Purok 7       Level    19""   Monsoon     14.493823256727966   121.00129971497938",2025,1,40.0,26.48595169698137,85.2894262388146,,,,,22.58971623624499,316.72843086569935,98.35749038198958,,1
Dr. A Santos,2025,1,40.0,26.83770355738569,92.22166955471127,,,,,24.750178290765223,342.4718160032109,99.66374626519834,,1
Ave. infront,2025,1,40.0,29.018803763474985,76.9528332886652,,,,,22.33079168247181,285.7698921545405,107.76341906521455,,0
San      of Fourth,2025,1,40.0,27.599146093025805,82.83994842476072,,,,,22.86311838913694,307.63211847741695,102.49141799595196,,0
Antonio    Estate,2025,1,40.0,27.651380778561947,85.02841392344288,,,,,23.51153050394298,315.75914282226915,102.68539526507206,,1
"June 7,                           (Northbound      Knee           Southwest",2025,1,40.0,28.16710671067563,77.85593715703509,,,,,21.929764899618633,289.12363345345153,104.60058068064448,,0
"55    2025     2240H   JUNE                   )         Level    19""   Monsoon     14.461084936317045   121.02733352014849",2025,1,40.0,25.597653640974144,92.80292519753651,,,,,23.755371360757717,344.630350722021,95.0587315342934,,1
"June 7,                    Sun      Sta. Ana       Gutter         Southwest",2025,1,40.0,29.77387685183114,79.76634069114897,,,,,23.74953204659477,296.21805465387,110.56743739445412,,0
"56    2025     2230H   JUNE    Valley      Drive        Level    8""    Monsoon     14.491771105458936   121.03092545447625",2025,1,40.0,21.298141356095606,83.66629553146421,,,,,17.81936588969995,310.700818010273,79.09218281271644,,0
"June 8,                           Sto. Niño de     Gutter         Southwest",2025,1,40.0,27.896391383062998,90.42202150932327,,,,,25.22448101671823,335.788693291959,103.5952598019935,,1
Don Galo,2025,1,40.0,28.310978236302102,84.97988735296005,,,,,24.058637413730562,315.5789359056311,105.13485795940508,,0
"57    2025     0100H   JUNE               Coastal       Level    8""    Monsoon     14.503858197230143   120.9908283562313",2025,1,40.0,27.42797787318573,82.05707384518736,,,,,22.506596057641662,304.7248573069804,101.85577247604635,,0
"June 8,                                            Gutter         Southwest",2025,1,40.0,27.426767731438044,82.86018228150046,,,,,22.725869736193314,307.7072583626073,101.8512785274554,,0
Don Galo,2025,1,40.0,30.54332513465271,89.11501574314552,,,,,27.218689002225886,330.9350331876598,113.4248390443139,,1
"58    2025     0100H   JUNE             EM Factor       Level    8""    Monsoon     14.507349663762998   120.9922845352107",2025,1,40.0,27.013799462985666,89.62353644237442,,,,,24.210722406178903,332.82346145165724,100.31769110129541,,1
Dr. A.,2025,1,40.0,29.09643403217619,82.77205765463744,,,,,24.083717152556424,307.38000120990006,108.05170466259409,,0
Santos Ave.,2025,1,40.0,28.817842279200857,83.71117499285427,,,,,24.123754379506572,310.8674811244598,107.01713411073071,,0
San      infront of,2025,1,40.0,29.17237119603553,85.04833965380091,,,,,24.810617339871882,315.8331384579354,108.33370279312689,,1
Dionisio     PNHS,2025,1,40.0,26.158322944411882,91.5973719266181,,,,,23.96033635715883,340.15344177021433,97.14081739819835,,1
"June 8,                           (Northbound      Gutter         Southwest",2025,1,40.0,26.196719906624782,89.62284090167978,,,,,23.478244603373003,332.82087851116233,97.28340728451847,,1
"59    2025     0000H   JUNE                   )         Level    8""    Monsoon        14.48112178          120.9967255",2025,1,40.0,27.84006298346231,87.62559853314201,,,,,24.395021821262564,325.40397504092215,103.38608023067424,,1
Dr. A.,2025,1,40.0,31.936426233832954,86.93326286524344,,,,,27.763377367622567,322.8329366438309,118.59822037232472,,1
Santos Ave.,2025,1,40.0,25.086445415828678,84.97644239116893,,,,,21.317568836773695,315.5661427917528,93.16032294912371,,0
infront of St.,2025,1,40.0,28.629035296555333,84.63755681911488,,,,,24.230916015886475,314.30766679756374,106.31598577397956,,0
San,2025,1,40.0,27.076772953205964,83.35581989921694,,,,,22.570066097394246,309.54784437496716,100.55154769552038,,0
Peter                                   14.481985232429098   120.99632818959711,2025,1,40.0,31.501685072295945,89.98389584147453,,,,,28.346443483764116,334.1616820501298,116.9837777385943,,1
Dionisio,2025,1,40.0,26.870322498896563,88.38513505703675,,,,,23.749370830911058,328.22456865969934,99.78487905523858,,1
Chapel,2025,1,40.0,27.502480749354387,91.46605829412923,,,,,25.155435074536154,339.6657991326262,102.13244427587541,,1
"June 8,                           (Northbound      Gutter         Southwest",2025,1,40.0,27.05801860563153,90.07564439612099,,,,,24.372684619844915,334.50239691982534,100.4819020742387,,1
"60    2025     0327H   JUNE                   )         Level    8""    Monsoon",2025,1,40.0,27.13894695211124,87.74107555393185,,,,,23.812003949793407,325.83280727967355,100.78243532113032,,1
Franc Lane,2025,1,40.0,27.5839050637883,84.8842788330357,,,,,23.414398887385914,315.2238867767011,102.43481933550774,,0
San,2025,1,40.0,23.581127626246456,84.85191186806236,,,,,20.00903763091795,315.1036897196921,87.5702168542181,,0
"June 8,                               St. cor      Gutter         Southwest",2025,1,40.0,30.592735296066863,100.0,,,,,30.592735296066863,371.3572066704308,113.60832723955285,,1
Dionisio,2025,1,40.0,25.513189066143497,79.32640185275679,,,,,20.238694884062596,294.5843100725585,94.74506624857625,,0
"61    2025     0100H   JUNE            Ruppe Lane       Level    8""    Monsoon     14.47623160467984    121.00263384904608",2025,1,40.0,29.82220773508441,87.58563275422657,,,,,26.11996934605358,325.2555592407177,110.74691761246262,,1
                                         Villanueva,2025,1,40.0,25.93069499416668,82.88060683334564,,,,,21.491517367269324,307.78310640781456,96.2955046005666,,0
Village,2025,1,40.0,26.713319584928534,86.3718479082159,,,,,23.072787763130123,320.74808174158346,99.20183741953572,,1
"June 8,                                           Waist          Southwest",2025,1,40.0,30.707250484075562,87.07772288026894,,,,,26.73917448067336,323.3693993203853,114.03358764295534,,1
Vitalez,2025,1,40.0,24.2616404343264,83.15086211278322,,,,,20.173763183846003,308.78671886441333,90.09735020933829,,0
"62    2025      0055H   JUNE             Urma Drive    Level    37""   Monsoon                   14.468809635724792   121.02286236389642",2025,1,40.0,30.606352876279942,83.45193990845577,,,,,25.54159521048306,309.9047929563278,113.65889710504824,,0
"June 8,                               Vitalez     Gutter         Southwest",2025,1,40.0,28.962121722067973,80.35093879311336,,,,,23.271336698085825,298.3890018355733,107.5529262195617,,0
Vitalez,2025,1,40.0,26.526247035785758,82.8591570855437,,,,,21.9794247002811,307.70345122353945,98.50713002659194,,0
"63    2025      0055H   JUNE             Cmpd. Rd.     Level    8""    Monsoon                   14.509929413058678   121.00481253665896",2025,1,40.0,28.297906015474616,90.39773783701284,,,,,25.58066689323303,335.69851412479,105.08631332529033,,1
"June 8,                     Don     El Dorado     Knee           Southwest",2025,1,40.0,31.01030527400156,81.33826674005023,,,,,25.22324482067125,302.0555153199946,115.15900344550548,,0
"64    2025      2250H   JUNE    Bosco       Dulo       Level    19""   Monsoon                   14.479417472626984   121.02195836372219",2025,1,40.0,29.81407868128563,81.02670124980627,,,,,24.157364463467488,300.8984944184756,110.71672978534673,,0
"June 8,                                           Gutter         Southwest",2025,1,40.0,24.683525458707688,78.28634366681297,,,,,19.323829569689174,290.72197904549034,91.66405065124151,,0
Vitalez,2025,1,40.0,26.271960139150682,88.7610407469434,,,,,23.31926524413226,329.6205215294519,97.56281731031899,,1
"65    2025      0055H   JUNE             BrickTown     Level    8""    Monsoon                   14.509593977286654   121.0065467618938",2025,1,40.0,27.742829155802188,91.87618903667989,,,,,25.489054159307962,341.188849201859,103.02499540433686,,1
"June 8,                                           Gutter         Southwest",2025,1,40.0,28.18705019535537,78.31095098232598,,,,,22.073547061848362,290.81336008501603,104.67464224826391,,0
Vitalez,2025,1,40.0,28.28622256298722,88.26223602917096,,,,,24.966052522280393,327.76817426279183,105.04292598249047,,1
"66    2025      0055H   JUNE              JetLane      Level    8""    Monsoon                   14.508723970490719   121.00797275836503",2025,1,40.0,24.01333572879995,75.93047224666692,,,,,18.233439221055402,281.973280746889,89.17525279086404,,0
